CBSA Code,Date,AQI,Category,Defining Parameter,Number of Sites Reporting,city_ascii,state_id,state_name,lat,lng,population,density,timezone
12580,4/8/22,46,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/9/22,38,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/10/22,36,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/11/22,44,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/12/22,50,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/13/22,54,Moderate,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/14/22,43,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/15/22,61,Moderate,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/16/22,67,Moderate,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/17/22,36,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/18/22,29,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/19/22,36,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/20/22,40,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/21/22,48,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/22/22,50,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/23/22,48,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/24/22,54,Moderate,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/25/22,43,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/26/22,32,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/27/22,38,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/28/22,44,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/29/22,50,Good,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12580,4/30/22,61,Moderate,Ozone,2,Baltimore,MD,Maryland,39.3051,-76.6144,2270087,2872,America/New_York
12620,1/1/22,22,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/2/22,10,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/3/22,9,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/4/22,25,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/5/22,23,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/6/22,26,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/8/22,29,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/9/22,21,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/10/22,17,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/11/22,50,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/12/22,50,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/13/22,43,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/14/22,24,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/15/22,21,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/16/22,43,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/17/22,20,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/18/22,16,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/19/22,26,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/20/22,32,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/21/22,33,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/22/22,69,Moderate,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/23/22,64,Moderate,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/24/22,44,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/25/22,36,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/26/22,29,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/27/22,48,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/28/22,52,Moderate,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/29/22,15,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/30/22,12,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,1/31/22,51,Moderate,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/1/22,56,Moderate,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/2/22,32,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/3/22,19,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/4/22,3,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/5/22,18,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/6/22,22,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/7/22,23,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/8/22,5,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/9/22,27,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/10/22,30,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/11/22,21,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/12/22,30,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/13/22,14,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/14/22,15,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/15/22,27,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/16/22,46,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/17/22,31,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/18/22,13,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/19/22,16,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/20/22,13,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/21/22,23,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/22/22,13,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/23/22,15,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/24/22,13,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/25/22,8,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/26/22,22,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/27/22,25,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,2/28/22,27,Good,PM2.5,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/1/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/2/22,42,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/3/22,39,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/4/22,42,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/5/22,45,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/6/22,43,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/7/22,33,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/8/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/9/22,42,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/10/22,45,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/11/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/12/22,43,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/13/22,42,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/14/22,42,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/15/22,43,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/16/22,40,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/17/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/18/22,51,Moderate,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/19/22,36,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/20/22,32,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/21/22,39,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/22/22,38,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/23/22,41,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/24/22,39,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/25/22,35,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/26/22,38,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/27/22,38,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/28/22,20,Good,PM2.5,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/29/22,34,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/30/22,40,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,3/31/22,43,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/1/22,37,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/2/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/3/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/4/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/5/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/6/22,45,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/7/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/8/22,38,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/9/22,41,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/10/22,34,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/11/22,38,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/12/22,43,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/13/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/14/22,43,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/15/22,47,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/16/22,47,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/17/22,31,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/18/22,34,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/19/22,32,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/20/22,37,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/21/22,39,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/22/22,38,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/23/22,46,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/24/22,40,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/25/22,37,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/26/22,36,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/27/22,26,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/28/22,35,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/29/22,35,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,4/30/22,35,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/1/22,34,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/2/22,33,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/3/22,38,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/4/22,34,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/5/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/6/22,46,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/7/22,42,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/8/22,44,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/9/22,54,Moderate,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/10/22,46,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/11/22,47,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/12/22,43,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/13/22,29,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/14/22,41,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/15/22,20,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/16/22,30,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/17/22,35,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/18/22,40,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/19/22,38,Good,Ozone,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/20/22,39,Good,Ozone,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/21/22,36,Good,Ozone,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/22/22,44,Good,Ozone,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/23/22,28,Good,Ozone,1,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/24/22,29,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/25/22,31,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/26/22,35,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/27/22,31,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/28/22,27,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/29/22,36,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/30/22,43,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12620,5/31/22,26,Good,Ozone,2,Bangor,ME,Maine,44.8323,-68.7906,32029,360,America/New_York
12660,1/1/22,38,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/2/22,30,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/3/22,39,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/4/22,51,Moderate,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/5/22,33,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/6/22,16,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/7/22,30,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/8/22,49,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/9/22,44,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/10/22,35,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/11/22,38,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/12/22,33,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/13/22,71,Moderate,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/14/22,19,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/15/22,23,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/16/22,51,Moderate,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/17/22,35,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/18/22,43,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/19/22,25,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/20/22,21,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/21/22,27,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/22/22,32,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/23/22,19,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/24/22,25,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/25/22,28,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/26/22,34,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/27/22,22,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/28/22,22,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/29/22,33,Good,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/30/22,56,Moderate,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12660,1/31/22,74,Moderate,PM2.5,1,Baraboo,WI,Wisconsin,43.4695,-89.7376,12133,637,America/Chicago
12940,1/1/22,45,Good,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/2/22,25,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/3/22,30,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/4/22,52,Moderate,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/5/22,38,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/6/22,38,Good,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/7/22,32,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/8/22,45,Good,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/9/22,40,Good,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/10/22,34,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/11/22,40,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/12/22,63,Moderate,PM2.5,8,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/13/22,64,Moderate,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/14/22,60,Moderate,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/15/22,51,Moderate,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/16/22,44,Good,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/17/22,49,Good,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/18/22,46,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/19/22,44,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/20/22,28,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/21/22,42,Good,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/22/22,35,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/23/22,53,Moderate,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/24/22,53,Moderate,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/25/22,32,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/26/22,35,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/27/22,44,Good,PM2.5,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/28/22,40,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/29/22,42,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/30/22,50,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,1/31/22,46,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,2/1/22,41,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,2/2/22,38,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,2/3/22,27,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,2/4/22,32,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,2/5/22,41,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,2/6/22,44,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
12940,2/7/22,45,Good,Ozone,9,Baton Rouge,LA,Louisiana,30.442,-91.1311,605449,993,America/Chicago
